t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
71527597,198.762,161.546,6.8000,25.4681,-10.6820,-7.5131,0.000,32.27,32.0,3,2048
71528921,199.100,162.952,5.9000,24.5907,-10.6910,-8.1844,0.000,32.27,32.0,3,2048
71529613,199.386,164.270,5.0000,23.4661,-10.7000,-8.9425,0.000,32.27,32.0,3,2048
71530893,199.621,165.545,4.1000,22.4880,-10.7090,-9.2039,0.000,32.27,32.0,3,2048
71531877,199.804,166.687,3.2000,21.1864,-10.7180,-10.0081,0.000,32.27,32.0,3,2048
71532929,199.936,167.830,2.3000,20.2541,-10.7270,-10.0235,0.000,32.27,32.0,3,2048
71533644,200.000,168.928,0.0000,18.6915,0.0000,-10.3773,0.000,38.01,32.0,3,2048
71534605,200.000,169.917,0.0000,17.5853,0.0000,-10.5058,0.000,38.01,32.0,3,2048
71535932,200.000,170.862,0.0000,16.3752,0.0000,-7.2912,0.000,38.01,32.0,3,2048
71536559,200.000,171.741,0.0000,15.6413,0.0000,-6.2618,0.000,38.01,32.0,3,2048
71537693,200.000,172.576,0.0000,15.2689,0.0000,-5.8410,0.000,38.01,32.0,3,2048
71538885,200.000,173.433,0.0000,14.5167,0.0000,-5.2060,0.000,38.01,32.0,3,2048
71539554,200.000,174.202,0.0000,14.0986,0.0000,-4.9632,0.000,38.01,32.0,3,2048
71540559,200.000,174.971,0.0000,13.5920,0.0000,-4.5028,0.000,38.01,32.0,3,2048
71541642,200.000,175.718,0.0000,13.0900,0.0000,-4.0491,0.000,38.01,32.0,3,2048
71542625,200.000,176.465,0.0000,12.6017,0.0000,-3.6887,0.000,38.01,32.0,3,2048
71543897,200.000,177.168,0.0000,12.2309,0.0000,-3.3306,0.000,38.01,32.0,3,2048
71544603,200.000,177.783,0.0000,11.6754,0.0000,-3.1800,0.000,38.01,32.0,3,2048
71545605,200.000,178.465,0.0000,11.2787,0.0000,-2.9054,0.000,38.01,32.0,3,2048
71546578,200.000,179.102,0.0000,10.9262,0.0000,-2.6043,0.000,38.01,32.0,3,2048
71547577,200.000,179.673,0.0000,10.7294,0.0000,-2.4143,0.000,38.01,32.0,3,2048
71548954,200.000,180.267,0.0000,10.2777,0.0000,-2.3154,0.000,38.01,32.0,3,2048
71549560,200.000,180.860,0.0000,10.0824,0.0000,-2.3934,0.000,38.01,32.0,3,2048
71550559,200.000,181.387,0.0000,9.6475,0.0000,-2.1462,0.000,38.01,32.0,3,2048
71551872,200.000,181.914,0.0000,9.3835,0.0000,-2.0693,0.000,38.01,32.0,3,2048
71552555,200.000,182.442,0.0000,9.1501,0.0000,-2.0484,0.000,38.01,32.0,3,2048
71553926,200.000,182.530,0.0000,9.1959,0.0000,-2.0100,0.000,38.01,32.0,3,2048
71554623,200.000,183.475,0.0000,8.7381,0.0000,-1.9990,0.000,38.01,32.0,3,2048
71555910,200.000,183.936,0.0000,8.4680,0.0000,-1.9682,0.000,38.01,32.0,3,2048
71556580,200.000,184.375,0.0000,8.1781,0.0000,-1.7924,0.000,38.01,32.0,3,2048
71557586,200.000,184.815,0.0000,7.8058,0.0000,-1.7562,0.000,38.01,32.0,3,2048
71558966,200.000,185.254,0.0000,7.4975,0.0000,-1.7661,0.000,38.01,32.0,3,2048
71559563,200.000,185.716,0.0000,7.4517,0.0000,-1.7068,0.000,38.01,32.0,3,2048
71560559,200.000,186.111,0.0000,7.3129,0.0000,-1.7859,0.000,38.01,32.0,3,2048
71561554,200.000,186.507,0.0000,6.8505,0.0000,-1.7364,0.000,38.01,32.0,3,2048
71562554,200.000,186.880,0.0000,6.8078,0.0000,-1.5628,0.000,38.01,32.0,3,2048
71563931,200.000,187.254,0.0000,6.5362,0.0000,-1.4255,0.000,38.01,32.0,3,2048
71564583,200.000,187.649,0.0000,6.3714,0.0000,-1.3881,0.000,38.01,32.0,3,2048
71565627,200.000,187.979,0.0000,6.1791,0.0000,-1.3903,0.000,38.01,32.0,3,2048
71566580,200.000,188.331,0.0000,5.9640,0.0000,-1.2530,0.000,38.01,32.0,3,2048
71567578,200.000,188.638,0.0000,5.7717,0.0000,-1.2102,0.000,38.01,32.0,3,2048
71568953,200.000,188.968,0.0000,5.6680,0.0000,-1.3123,0.000,38.01,32.0,3,2048
71569563,200.000,189.297,0.0000,5.3979,0.0000,-1.3200,0.000,38.01,32.0,3,2048
71570559,200.000,189.561,0.0000,5.1675,0.0000,-1.1409,0.000,38.01,32.0,3,2048
71571872,200.000,189.869,0.0000,5.0713,0.0000,-1.1937,0.000,38.01,32.0,3,2048
71572555,200.000,190.154,0.0000,4.9966,0.0000,-1.0607,0.000,38.01,32.0,3,2048
71573933,200.000,190.198,0.0000,4.9737,0.0000,-1.0860,0.000,38.01,32.0,3,2048
71574623,200.000,190.704,0.0000,4.5983,0.0000,-0.9849,0.000,38.01,32.0,3,2048
71575907,200.000,190.967,0.0000,4.4869,0.0000,-0.9652,0.000,38.01,32.0,3,2048
71576582,200.000,191.209,0.0000,4.3877,0.0000,-1.0135,0.000,38.01,32.0,3,2048
71577634,200.000,191.451,0.0000,4.3023,0.0000,-0.8190,0.000,38.01,32.0,3,2048
71578910,200.000,191.692,0.0000,4.1711,0.0000,-0.9783,0.000,38.01,32.0,3,2048
71579559,200.000,191.890,0.0000,3.9178,0.0000,-0.9718,0.000,38.01,32.0,3,2048
71580616,200.000,192.132,0.0000,3.9239,0.0000,-0.9377,0.000,38.01,32.0,3,2048
71581579,200.000,192.352,0.0000,3.7896,0.0000,-0.8674,0.000,38.01,32.0,3,2048
71582576,200.000,192.549,0.0000,3.7057,0.0000,-0.8366,0.000,38.01,32.0,3,2048
71583894,200.000,192.747,0.0000,3.4783,0.0000,-0.7553,0.000,38.01,32.0,3,2048
71584581,200.000,192.945,0.0000,3.4951,0.0000,-0.7366,0.000,38.01,32.0,3,2048
71585579,200.000,193.143,0.0000,3.3150,0.0000,-0.7158,0.000,38.01,32.0,3,2048
71586575,200.000,193.318,0.0000,3.3150,0.0000,-0.6477,0.000,38.01,32.0,3,2048
71587575,200.000,193.516,0.0000,3.1228,0.0000,-0.6268,0.000,38.01,32.0,3,2048
71588894,200.000,193.670,0.0000,2.9458,0.0000,-0.6125,0.000,38.01,32.0,3,2048
71589593,200.000,193.846,0.0000,2.9870,0.0000,-0.5718,0.000,38.01,32.0,3,2048
71590560,200.000,194.022,0.0000,2.8084,0.0000,-0.6455,0.000,38.01,32.0,3,2048
71591876,200.000,194.176,0.0000,2.6726,0.0000,-0.5609,0.000,38.01,32.0,3,2048
71592599,200.000,194.329,0.0000,2.6390,0.0000,-0.5246,0.000,38.01,32.0,3,2048
71593916,200.000,194.351,0.0000,2.6268,0.0000,-0.5213,0.000,38.01,32.0,3,2048
71594602,200.000,194.615,0.0000,2.5154,0.0000,-0.5751,0.000,38.01,32.0,3,2048
71595928,200.000,194.747,0.0000,2.3842,0.0000,-0.5675,0.000,38.01,32.0,3,2048
71596560,200.000,194.901,0.0000,2.3980,0.0000,-0.5839,0.000,38.01,32.0,3,2048
71597695,200.000,195.032,0.0000,2.3247,0.0000,-0.5411,0.000,38.01,32.0,3,2048
71598885,200.000,195.142,0.0000,2.2148,0.0000,-0.4840,0.000,38.01,32.0,3,2048
71599554,200.000,195.274,0.0000,2.1263,0.0000,-0.4631,0.000,38.01,32.0,3,2048
71600559,200.000,195.384,0.0000,2.1325,0.0000,-0.4191,0.000,38.01,32.0,3,2048
71601554,200.000,195.494,0.0000,2.0470,0.0000,-0.4488,0.000,38.01,32.0,3,2048
71602617,200.000,195.626,0.0000,1.9722,0.0000,-0.3279,0.000,38.01,32.0,3,2048
71603938,200.000,195.736,0.0000,1.9570,0.0000,-0.2906,0.000,38.01,32.0,3,2048
71604584,200.000,195.845,0.0000,1.8181,0.0000,-0.2686,0.000,38.01,32.0,3,2048
71605587,200.000,195.933,0.0000,1.7906,0.0000,-0.3576,0.000,38.01,32.0,3,2048
71606583,200.000,196.043,0.0000,1.7144,0.0000,-0.2401,0.000,38.01,32.0,3,2048
71607650,200.000,196.131,0.0000,1.5572,0.0000,-0.2016,0.000,38.01,32.0,3,2048
71608883,200.000,196.241,0.0000,1.6091,0.0000,-0.1851,0.000,38.01,32.0,3,2048
71609554,200.000,196.329,0.0000,1.6045,0.0000,-0.2159,0.000,38.01,32.0,3,2048
71610559,200.000,196.417,0.0000,1.5602,0.0000,-0.2005,0.000,38.01,32.0,3,2048
71611872,200.000,196.505,0.0000,1.4824,0.0000,-0.1763,0.000,38.01,32.0,3,2048
71612616,200.000,196.570,0.0000,1.3588,0.0000,-0.1664,0.000,38.01,32.0,3,2048
71613939,200.000,196.592,0.0000,1.3130,0.0000,-0.1467,0.000,38.01,32.0,3,2048
71614589,200.000,196.746,0.0000,1.4321,0.0000,-0.1313,0.000,38.01,32.0,3,2048
71615910,200.000,196.812,0.0000,1.3237,0.0000,-0.1566,0.000,38.01,32.0,3,2048
71616590,200.000,196.878,0.0000,1.2367,0.0000,-0.1005,0.000,38.01,32.0,3,2048
71617655,200.000,196.966,0.0000,1.2047,0.0000,-0.1214,0.000,38.01,32.0,3,2048
71618879,200.000,197.032,0.0000,1.3054,0.0000,-0.1291,0.000,38.01,32.0,3,2048
71619556,200.000,197.098,0.0000,1.1452,0.0000,-0.0720,0.000,38.01,32.0,3,2048
71620618,200.000,197.164,0.0000,1.1894,0.0000,-0.0797,0.000,38.01,32.0,3,2048
71621582,200.000,197.230,0.0000,1.0964,0.0000,-0.1588,0.000,38.01,32.0,3,2048
71622577,200.000,197.296,0.0000,1.1757,0.0000,-0.0939,0.000,38.01,32.0,3,2048
71623897,200.000,197.362,0.0000,1.1254,0.0000,-0.1126,0.000,38.01,32.0,3,2048
71624583,200.000,197.427,0.0000,0.9880,0.0000,-0.1247,0.000,38.01,32.0,3,2048
71625582,200.000,197.493,0.0000,1.0048,0.0000,-0.0917,0.000,38.01,32.0,3,2048
71626577,200.000,197.537,0.0000,1.0552,0.0000,-0.0467,0.000,38.01,32.0,3,2048
71627578,200.000,197.603,0.0000,1.0475,0.0000,-0.0621,0.000,38.01,32.0,3,2048
71628912,200.000,197.669,0.0000,1.0048,0.0000,-0.0961,0.000,38.01,32.0,3,2048
71629556,200.000,197.713,0.0000,0.9453,0.0000,-0.1159,0.000,38.01,32.0,3,2048
71630559,200.000,197.757,0.0000,0.9072,0.0000,-0.0906,0.000,38.01,32.0,3,2048
71631917,200.000,197.823,0.0000,0.9087,0.0000,-0.0983,0.000,38.01,32.0,3,2048
71632601,200.000,197.867,0.0000,0.7805,0.0000,-0.0895,0.000,38.01,32.0,3,2048
71633918,200.000,197.867,0.0000,0.7912,0.0000,-0.0709,0.000,38.01,32.0,3,2048
71634611,200.000,197.977,0.0000,0.9194,0.0000,-0.0654,0.000,38.01,32.0,3,2048
71635889,200.000,198.021,0.0000,0.8217,0.0000,-0.0566,0.000,38.01,32.0,3,2048
71636623,200.000,198.065,0.0000,0.8095,0.0000,-0.0511,0.000,38.01,32.0,3,2048
71637561,200.000,198.109,0.0000,0.7027,0.0000,-0.0764,0.000,38.01,32.0,3,2048
71638897,200.000,198.153,0.0000,0.8553,0.0000,-0.0665,0.000,38.01,32.0,3,2048
71639554,200.000,198.174,0.0000,0.6706,0.0000,-0.0159,0.000,38.01,32.0,3,2048
71640617,200.000,198.240,0.0000,0.8049,0.0000,-0.0753,0.000,38.01,32.0,3,2048
71641555,200.000,198.284,0.0000,0.8034,0.0000,-0.0467,0.000,38.01,32.0,3,2048
71642568,200.000,198.306,0.0000,0.6676,0.0000,-0.0335,0.000,38.01,32.0,3,2048
71643882,200.000,198.350,0.0000,0.7057,0.0000,-0.0181,0.000,38.01,32.0,3,2048
71644612,200.000,198.372,0.0000,0.6432,0.0000,-0.0082,0.000,38.01,32.0,3,2048
71645560,200.000,198.416,0.0000,0.6142,0.0000,-0.0049,0.000,38.01,32.0,3,2048
71646568,200.000,198.460,0.0000,0.6462,0.0000,0.0258,0.000,38.01,32.0,3,2048
71647554,200.000,198.482,0.0000,0.6722,0.0000,0.0115,0.000,38.01,32.0,3,2048
71649003,200.000,198.504,0.0000,0.4738,0.0000,0.0225,0.000,38.01,32.0,3,2048
71649859,200.000,198.592,0.0000,0.6157,0.0000,0.0423,0.000,38.01,32.0,3,2048
71650857,200.000,198.592,0.0000,0.4677,0.0000,0.0049,0.000,38.01,32.0,3,2048
71652174,200.000,198.636,0.0000,0.6432,0.0000,0.0368,0.000,38.01,32.0,3,2048
71652555,200.000,198.636,0.0000,0.5531,0.0000,-0.0038,0.000,38.01,32.0,3,2048
71653872,200.000,198.658,0.0000,0.4280,0.0000,0.0148,0.000,38.01,32.0,3,2048
71654617,200.000,198.680,0.0000,0.5104,0.0000,0.0544,0.000,38.01,32.0,3,2048
71655907,200.000,198.724,0.0000,0.4753,0.0000,0.0203,0.000,38.01,32.0,3,2048
71656623,200.000,198.746,0.0000,0.3227,0.0000,0.0456,0.000,38.01,32.0,3,2048
71657587,200.000,198.768,0.0000,0.4021,0.0000,0.0621,0.000,38.01,32.0,3,2048
71658901,200.000,198.790,0.0000,0.4158,0.0000,0.0654,0.000,38.01,32.0,3,2048
71659582,200.000,198.812,0.0000,0.4387,0.0000,0.0489,0.000,38.01,32.0,3,2048
71660648,200.000,198.834,0.0000,0.3761,0.0000,0.0917,0.000,38.01,32.0,3,2048
71661555,200.000,198.856,0.0000,0.4967,0.0000,0.0950,0.000,38.01,32.0,3,2048
71662554,200.000,198.900,0.0000,0.4921,0.0000,0.1060,0.000,38.01,32.0,3,2048
71663878,200.000,198.900,0.0000,0.2358,0.0000,0.1390,0.000,38.01,32.0,3,2048
71664617,200.000,198.922,0.0000,0.3349,0.0000,0.1346,0.000,38.01,32.0,3,2048
71665586,200.000,198.944,0.0000,0.3548,0.0000,0.1291,0.000,38.01,32.0,3,2048
71666624,200.000,198.944,0.0000,0.2342,0.0000,0.0775,0.000,38.01,32.0,3,2048
71667591,200.000,198.965,0.0000,0.2861,0.0000,0.1137,0.000,38.01,32.0,3,2048
71668903,200.000,198.987,0.0000,0.3731,0.0000,0.0972,0.000,38.01,32.0,3,2048
71669645,200.000,199.009,0.0000,0.4158,0.0000,0.1060,0.000,38.01,32.0,3,2048
71670559,200.000,199.031,0.0000,0.3685,0.0000,0.1346,0.000,38.01,32.0,3,2048
71671905,200.000,199.053,0.0000,0.2647,0.0000,0.0829,0.000,38.01,32.0,3,2048
71672607,200.000,199.075,0.0000,0.3426,0.0000,0.1104,0.000,38.01,32.0,3,2048
71673901,200.000,199.075,0.0000,0.3273,0.0000,0.0917,0.000,38.01,32.0,3,2048
71674582,200.000,199.097,0.0000,0.3578,0.0000,0.0928,0.000,38.01,32.0,3,2048
71675904,200.000,199.119,0.0000,0.2968,0.0000,0.0621,0.000,38.01,32.0,3,2048
71676586,200.000,199.141,0.0000,0.2129,0.0000,0.0840,0.000,38.01,32.0,3,2048
71677587,200.000,199.163,0.0000,0.3380,0.0000,0.0577,0.000,38.01,32.0,3,2048
71678899,200.000,199.185,0.0000,0.4158,0.0000,0.0687,0.000,38.01,32.0,3,2048
71679582,200.000,199.185,0.0000,0.3304,0.0000,0.0423,0.000,38.01,32.0,3,2048
71680582,200.000,199.207,0.0000,0.3670,0.0000,0.0500,0.000,38.01,32.0,3,2048
71681592,200.000,199.229,0.0000,0.4311,0.0000,0.0676,0.000,38.01,32.0,3,2048
71682558,200.000,199.229,0.0000,0.3731,0.0000,0.0511,0.000,38.01,32.0,3,2048
71683889,200.000,199.251,0.0000,0.2007,0.0000,0.0544,0.000,38.01,32.0,3,2048
71684608,200.000,199.273,0.0000,0.3593,0.0000,0.0786,0.000,38.01,32.0,3,2048
71685608,200.000,199.295,0.0000,0.1701,0.0000,0.0258,0.000,38.01,32.0,3,2048
71686610,200.000,199.295,0.0000,0.1656,0.0000,0.0577,0.000,38.01,32.0,3,2048
71687558,200.000,199.317,0.0000,0.3197,0.0000,0.0840,0.000,38.01,32.0,3,2048
71688936,200.000,199.317,0.0000,0.2190,0.0000,0.0533,0.000,38.01,32.0,3,2048
71689563,200.000,199.339,0.0000,0.1625,0.0000,0.0533,0.000,38.01,32.0,3,2048
71690576,200.000,199.361,0.0000,0.1930,0.0000,0.0786,0.000,38.01,32.0,3,2048
71691871,200.000,199.361,0.0000,0.2159,0.0000,0.0412,0.000,38.01,32.0,3,2048
71692610,200.000,199.383,0.0000,0.2235,0.0000,0.0478,0.000,38.01,32.0,3,2048
71693884,200.000,199.361,0.0000,0.2220,0.0000,0.0478,0.000,38.01,32.0,3,2048
71694575,200.000,199.405,0.0000,0.2251,0.0000,0.0577,0.000,38.01,32.0,3,2048
71695881,200.000,199.405,0.0000,0.1869,0.0000,0.0994,0.000,38.01,32.0,3,2048
71696613,200.000,199.427,0.0000,0.2251,0.0000,0.0698,0.000,38.01,32.0,3,2048
71697561,200.000,199.427,0.0000,0.0587,0.0000,0.0829,0.000,38.01,32.0,3,2048
71698997,200.000,199.427,0.0000,0.0206,0.0000,0.0588,0.000,38.01,32.0,3,2048
71699560,200.000,199.449,0.0000,0.0603,0.0000,0.0807,0.000,38.01,32.0,3,2048
71700560,200.000,199.449,0.0000,0.1640,0.0000,0.0654,0.000,38.01,32.0,3,2048
71701555,200.000,199.471,0.0000,0.1473,0.0000,0.1071,0.000,38.01,32.0,3,2048
71702611,200.000,199.471,0.0000,0.0694,0.0000,0.0654,0.000,38.01,32.0,3,2048
71703906,200.000,199.493,0.0000,0.0893,0.0000,0.1005,0.000,38.01,32.0,3,2048
71704626,200.000,199.493,0.0000,0.0877,0.0000,0.0797,0.000,38.01,32.0,3,2048
71705591,200.000,199.493,0.0000,0.2037,0.0000,0.0654,0.000,38.01,32.0,3,2048
71706587,200.000,199.515,0.0000,0.1091,0.0000,0.0720,0.000,38.01,32.0,3,2048
71707583,200.000,199.515,0.0000,0.0023,0.0000,0.0873,0.000,38.01,32.0,3,2048
71708967,200.000,199.515,0.0000,0.0771,0.0000,0.0632,0.000,38.01,32.0,3,2048
71709562,200.000,199.515,0.0000,0.1122,0.0000,0.0423,0.000,38.01,32.0,3,2048
71710560,200.000,199.537,0.0000,0.0618,0.0000,0.0533,0.000,38.01,32.0,3,2048
71711873,200.000,199.537,0.0000,0.1137,0.0000,0.1027,0.000,38.01,32.0,3,2048
71712556,200.000,199.537,0.0000,0.1015,0.0000,0.0753,0.000,38.01,32.0,3,2048
71713938,200.000,199.537,0.0000,0.1183,0.0000,0.0917,0.000,38.01,32.0,3,2048
71714626,200.000,199.559,0.0000,0.1350,0.0000,0.0786,0.000,38.01,32.0,3,2048
71715919,200.000,199.559,0.0000,0.1060,0.0000,0.0797,0.000,38.01,32.0,3,2048
71716592,200.000,199.581,0.0000,0.2052,0.0000,0.0522,0.000,38.01,32.0,3,2048
71717599,200.000,199.581,0.0000,0.0145,0.0000,0.0742,0.000,38.01,32.0,3,2048
71718957,200.000,199.581,0.0000,0.1335,0.0000,0.0577,0.000,38.01,32.0,3,2048
71719560,200.000,199.603,0.0000,0.1579,0.0000,0.0676,0.000,38.01,32.0,3,2048
71720618,200.000,199.603,0.0000,0.1427,0.0000,0.0676,0.000,38.01,32.0,3,2048
71721585,200.000,199.603,0.0000,0.0694,0.0000,0.0687,0.000,38.01,32.0,3,2048
71722581,200.000,199.625,0.0000,0.2235,0.0000,0.0884,0.000,38.01,32.0,3,2048
71723902,200.000,199.625,0.0000,0.0877,0.0000,0.0654,0.000,38.01,32.0,3,2048
71724588,200.000,199.625,0.0000,0.1564,0.0000,0.0434,0.000,38.01,32.0,3,2048
71725587,200.000,199.625,0.0000,-0.0038,0.0000,0.0544,0.000,38.01,32.0,3,2048
71726582,200.000,199.647,0.0000,0.1076,0.0000,0.0698,0.000,38.01,32.0,3,2048
71727582,200.000,199.647,0.0000,0.0359,0.0000,0.0203,0.000,38.01,32.0,3,2048
71728902,200.000,199.647,0.0000,0.1549,0.0000,0.0742,0.000,38.01,32.0,3,2048
71729598,200.000,199.647,0.0000,0.1457,0.0000,0.0895,0.000,38.01,32.0,3,2048
71730562,200.000,199.669,0.0000,0.1473,0.0000,0.0731,0.000,38.01,32.0,3,2048
71731872,200.000,199.669,0.0000,0.0267,0.0000,0.0357,0.000,38.01,32.0,3,2048
71732603,200.000,199.669,0.0000,0.1686,0.0000,0.0950,0.000,38.01,32.0,3,2048
71733922,200.000,199.669,0.0000,0.1991,0.0000,0.0873,0.000,38.01,32.0,3,2048
71734609,200.000,199.669,0.0000,0.0816,0.0000,0.0928,0.000,38.01,32.0,3,2048
71735935,200.000,199.669,0.0000,0.0053,0.0000,0.0335,0.000,38.01,32.0,3,2048
71736559,200.000,199.669,0.0000,0.0557,0.0000,0.0895,0.000,38.01,32.0,3,2048
71737623,200.000,199.691,0.0000,0.0740,0.0000,0.0401,0.000,38.01,32.0,3,2048
71738885,200.000,199.691,0.0000,-0.0191,0.0000,0.1016,0.000,38.01,32.0,3,2048
71739575,200.000,199.669,0.0000,-0.0328,0.0000,0.0654,0.000,38.01,32.0,3,2048
71740560,200.000,199.691,0.0000,0.1915,0.0000,0.0720,0.000,38.01,32.0,3,2048
71741608,200.000,199.691,0.0000,-0.0816,0.0000,0.0906,0.000,38.01,32.0,3,2048
71742561,200.000,199.691,0.0000,-0.0130,0.0000,0.0840,0.000,38.01,32.0,3,2048
71743895,200.000,199.691,0.0000,-0.0252,0.0000,0.1049,0.000,38.01,32.0,3,2048
71744558,200.000,199.691,0.0000,0.0832,0.0000,0.0764,0.000,38.01,32.0,3,2048
71745613,200.000,199.691,0.0000,0.0343,0.0000,0.0687,0.000,38.01,32.0,3,2048
71746561,200.000,199.691,0.0000,-0.0496,0.0000,0.0961,0.000,38.01,32.0,3,2048
71747571,200.000,199.691,0.0000,-0.0160,0.0000,0.0577,0.000,38.01,32.0,3,2048
71748878,200.000,199.691,0.0000,-0.0481,0.0000,0.1027,0.000,38.01,32.0,3,2048
71749677,200.000,199.691,0.0000,-0.0175,0.0000,0.0928,0.000,38.01,32.0,3,2048
71750562,200.000,199.691,0.0000,-0.0038,0.0000,0.0643,0.000,38.01,32.0,3,2048
71751873,200.000,199.691,0.0000,-0.0816,0.0000,0.0906,0.000,38.01,32.0,3,2048
71752556,200.000,199.691,0.0000,0.0633,0.0000,0.0917,0.000,38.01,32.0,3,2048
71753880,200.000,199.691,0.0000,-0.0420,0.0000,0.0709,0.000,38.01,32.0,3,2048
71754621,200.000,199.691,0.0000,-0.1289,0.0000,0.0753,0.000,38.01,32.0,3,2048
71755913,200.000,199.691,0.0000,-0.0832,0.0000,0.0917,0.000,38.01,32.0,3,2048
71756628,200.000,199.691,0.0000,-0.0282,0.0000,0.0983,0.000,38.01,32.0,3,2048
71757591,200.000,199.691,0.0000,-0.0481,0.0000,0.1324,0.000,38.01,32.0,3,2048
71758906,200.000,199.691,0.0000,-0.0191,0.0000,0.0862,0.000,38.01,32.0,3,2048
71759586,200.000,199.691,0.0000,0.0069,0.0000,0.1225,0.000,38.01,32.0,3,2048
71760653,200.000,199.691,0.0000,-0.0359,0.0000,0.0807,0.000,38.01,32.0,3,2048
71761557,200.000,199.691,0.0000,-0.0160,0.0000,0.0994,0.000,38.01,32.0,3,2048
71762555,200.000,199.691,0.0000,-0.0023,0.0000,0.1005,0.000,38.01,32.0,3,2048
71763879,200.000,199.691,0.0000,0.0237,0.0000,0.1005,0.000,38.01,32.0,3,2048
71764565,200.000,199.691,0.0000,0.0771,0.0000,0.1038,0.000,38.01,32.0,3,2048
71765624,200.000,199.691,0.0000,-0.0633,0.0000,0.1148,0.000,38.01,32.0,3,2048
71766622,200.000,199.691,0.0000,0.0847,0.0000,0.1291,0.000,38.01,32.0,3,2048
71767589,200.000,199.691,0.0000,0.0877,0.0000,0.1126,0.000,38.01,32.0,3,2048
71768903,200.000,199.691,0.0000,0.0816,0.0000,0.0851,0.000,38.01,32.0,3,2048
71769652,200.000,199.691,0.0000,-0.0893,0.0000,0.0972,0.000,38.01,32.0,3,2048
71770560,200.000,199.691,0.0000,-0.0328,0.0000,0.1236,0.000,38.01,32.0,3,2048
71771909,200.000,199.691,0.0000,0.0572,0.0000,0.0467,0.000,38.01,32.0,3,2048
71772605,200.000,199.691,0.0000,-0.0191,0.0000,0.1049,0.000,38.01,32.0,3,2048
71773904,200.000,199.691,0.0000,-0.0237,0.0000,0.1093,0.000,38.01,32.0,3,2048
71774586,200.000,199.691,0.0000,-0.0099,0.0000,0.0928,0.000,38.01,32.0,3,2048
71775910,200.000,199.691,0.0000,-0.0099,0.0000,0.1071,0.000,38.01,32.0,3,2048
71776587,200.000,199.691,0.0000,0.1152,0.0000,0.0961,0.000,38.01,32.0,3,2048
71777587,200.000,199.691,0.0000,0.0282,0.0000,0.0994,0.000,38.01,32.0,3,2048
71778902,200.000,199.691,0.0000,-0.0023,0.0000,0.1038,0.000,38.01,32.0,3,2048
71779587,200.000,199.691,0.0000,0.1015,0.0000,0.1159,0.000,38.01,32.0,3,2048
71780588,200.000,199.691,0.0000,-0.0816,0.0000,0.1137,0.000,38.01,32.0,3,2048
71781595,200.000,199.691,0.0000,-0.0343,0.0000,0.0873,0.000,38.01,32.0,3,2048
71782557,200.000,199.691,0.0000,-0.0664,0.0000,0.1203,0.000,38.01,32.0,3,2048
71783893,200.000,199.691,0.0000,-0.0359,0.0000,0.0753,0.000,38.01,32.0,3,2048
71784611,200.000,199.691,0.0000,-0.1198,0.0000,0.0983,0.000,38.01,32.0,3,2048
71785612,200.000,199.691,0.0000,0.0923,0.0000,0.1324,0.000,38.01,32.0,3,2048
71786613,200.000,199.691,0.0000,-0.0481,0.0000,0.0720,0.000,38.01,32.0,3,2048
71787558,200.000,199.691,0.0000,-0.1213,0.0000,0.0764,0.000,38.01,32.0,3,2048
71788938,200.000,199.691,0.0000,-0.1305,0.0000,0.0829,0.000,38.01,32.0,3,2048
71789562,200.000,199.691,0.0000,0.0343,0.0000,0.0906,0.000,38.01,32.0,3,2048
71790576,200.000,199.691,0.0000,0.0893,0.0000,0.0698,0.000,38.01,32.0,3,2048
71791869,200.000,199.691,0.0000,-0.1167,0.0000,0.1335,0.000,38.01,32.0,3,2048
71792609,200.000,199.691,0.0000,0.0832,0.0000,0.0972,0.000,38.01,32.0,3,2048
71793884,200.000,199.691,0.0000,0.0511,0.0000,0.0818,0.000,38.01,32.0,3,2048
71794575,200.000,199.691,0.0000,0.1137,0.0000,0.0566,0.000,38.01,32.0,3,2048
71795881,200.000,199.691,0.0000,-0.1122,0.0000,0.1192,0.000,38.01,32.0,3,2048
71796611,200.000,199.691,0.0000,0.0191,0.0000,0.0665,0.000,38.01,32.0,3,2048
71797562,200.000,199.669,0.0000,-0.1152,0.0000,0.0928,0.000,38.01,32.0,3,2048
71798899,200.000,199.691,0.0000,0.0587,0.0000,0.1181,0.000,38.01,32.0,3,2048
71799555,200.000,199.691,0.0000,-0.0710,0.0000,0.0753,0.000,38.01,32.0,3,2048
71800687,200.000,199.691,0.0000,-0.0420,0.0000,0.0621,0.000,38.01,32.0,3,2048
71801556,200.000,199.691,0.0000,0.0038,0.0000,0.1192,0.000,38.01,32.0,3,2048
71802554,200.000,199.691,0.0000,0.0511,0.0000,0.0599,0.000,38.01,32.0,3,2048
71803882,200.000,199.691,0.0000,-0.0023,0.0000,0.0972,0.000,38.01,32.0,3,2048
71804556,200.000,199.691,0.0000,-0.1183,0.0000,0.0873,0.000,38.01,32.0,3,2048
71805623,200.000,199.691,0.0000,-0.0038,0.0000,0.1137,0.000,38.01,32.0,3,2048
71806622,200.000,199.691,0.0000,-0.0465,0.0000,0.0807,0.000,38.01,32.0,3,2048
71807587,200.000,199.691,0.0000,-0.0542,0.0000,0.1159,0.000,38.01,32.0,3,2048
