t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
50387590,0.000,-0.110,0.0000,0.0862,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50388882,0.000,-0.110,0.0000,-0.0694,0.0000,-0.0335,0.000,32.41,32.0,3,2048
50389607,0.000,-0.110,0.0000,0.0374,0.0000,0.0335,0.000,32.41,32.0,3,2048
50390611,0.000,-0.110,0.0000,0.1427,0.0000,-0.0126,0.000,32.41,32.0,3,2048
50391925,0.000,-0.110,0.0000,-0.0465,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50392610,0.000,-0.110,0.0000,0.0908,0.0000,0.0225,0.000,32.41,32.0,3,2048
50393882,0.000,-0.110,0.0000,0.0664,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50394618,0.000,-0.132,0.0000,-0.1152,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50395891,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50396571,0.000,-0.132,0.0000,-0.0191,0.0000,-0.0060,0.000,32.41,32.0,3,2048
50397560,0.000,-0.110,0.0000,-0.0298,0.0000,-0.0093,0.000,32.41,32.0,3,2048
50398930,0.000,-0.110,0.0000,0.0038,0.0000,-0.0214,0.000,32.41,32.0,3,2048
50399561,0.000,-0.132,0.0000,-0.0252,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50400577,0.000,-0.132,0.0000,-0.0053,0.0000,0.0027,0.000,32.41,32.0,3,2048
50401555,0.000,-0.110,0.0000,-0.0511,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50402608,0.000,-0.110,0.0000,0.0511,0.0000,0.0126,0.000,32.41,32.0,3,2048
50403883,0.000,-0.110,0.0000,-0.0816,0.0000,0.0071,0.000,32.41,32.0,3,2048
50404576,0.000,-0.132,0.0000,-0.1213,0.0000,-0.0148,0.000,32.41,32.0,3,2048
50405560,0.000,-0.110,0.0000,0.1106,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50406608,0.000,-0.110,0.0000,0.0374,0.0000,-0.0005,0.000,32.41,32.0,3,2048
50407559,0.000,-0.132,0.0000,-0.0679,0.0000,0.0236,0.000,32.41,32.0,3,2048
50408896,0.000,-0.132,0.0000,-0.0481,0.0000,-0.0203,0.000,32.41,32.0,3,2048
50409558,0.000,-0.110,0.0000,0.0267,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50410613,0.000,-0.110,0.0000,0.0160,0.0000,0.0038,0.000,32.41,32.0,3,2048
50411874,0.000,-0.110,0.0000,0.0877,0.0000,0.0500,0.000,32.41,32.0,3,2048
50412574,0.000,-0.132,0.0000,-0.0603,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50413879,0.000,-0.132,0.0000,-0.0969,0.0000,-0.0060,0.000,32.41,32.0,3,2048
50414660,0.000,-0.132,0.0000,0.0832,0.0000,-0.0115,0.000,32.41,32.0,3,2048
50415930,0.000,-0.110,0.0000,0.1137,0.0000,0.0082,0.000,32.41,32.0,3,2048
50416559,0.000,-0.110,0.0000,-0.0954,0.0000,0.0214,0.000,32.41,32.0,3,2048
50417623,0.000,-0.132,0.0000,0.0420,0.0000,-0.0170,0.000,32.41,32.0,3,2048
50418905,0.000,-0.132,0.0000,0.1244,0.0000,0.0335,0.000,32.41,32.0,3,2048
50419587,0.000,-0.132,0.0000,-0.0938,0.0000,0.0093,0.000,32.41,32.0,3,2048
50420586,0.000,-0.132,0.0000,-0.0420,0.0000,-0.0258,0.000,32.41,32.0,3,2048
50421581,0.000,-0.132,0.0000,-0.1259,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50422581,0.000,-0.110,0.0000,0.0954,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50423903,0.000,-0.110,0.0000,0.0450,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50424585,0.000,-0.110,0.0000,-0.0328,0.0000,0.0280,0.000,32.41,32.0,3,2048
50425586,0.000,-0.110,0.0000,0.0298,0.0000,0.0203,0.000,32.41,32.0,3,2048
50426594,0.000,-0.110,0.0000,-0.0847,0.0000,-0.0148,0.000,32.41,32.0,3,2048
50427556,0.000,-0.110,0.0000,-0.0069,0.0000,0.0148,0.000,32.41,32.0,3,2048
50428882,0.000,-0.110,0.0000,0.2022,0.0000,0.0038,0.000,32.41,32.0,3,2048
50429606,0.000,-0.132,0.0000,-0.1396,0.0000,0.0302,0.000,32.41,32.0,3,2048
50430613,0.000,-0.110,0.0000,0.0587,0.0000,0.0071,0.000,32.41,32.0,3,2048
50431930,0.000,-0.110,0.0000,-0.0420,0.0000,0.0082,0.000,32.41,32.0,3,2048
50432561,0.000,-0.132,0.0000,-0.0221,0.0000,0.0093,0.000,32.41,32.0,3,2048
50433883,0.000,-0.132,0.0000,-0.0771,0.0000,0.0192,0.000,32.41,32.0,3,2048
50434620,0.000,-0.110,0.0000,0.0160,0.0000,0.0104,0.000,32.41,32.0,3,2048
50435891,0.000,-0.110,0.0000,-0.0206,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50436571,0.000,-0.110,0.0000,-0.0389,0.0000,0.0104,0.000,32.41,32.0,3,2048
50437560,0.000,-0.110,0.0000,-0.0023,0.0000,0.0082,0.000,32.41,32.0,3,2048
50438928,0.000,-0.110,0.0000,0.0664,0.0000,-0.0005,0.000,32.41,32.0,3,2048
50439562,0.000,-0.132,0.0000,-0.0252,0.0000,0.0225,0.000,32.41,32.0,3,2048
50440577,0.000,-0.132,0.0000,-0.0786,0.0000,0.0027,0.000,32.41,32.0,3,2048
50441555,0.000,-0.132,0.0000,-0.0053,0.0000,-0.0115,0.000,32.41,32.0,3,2048
50442605,0.000,-0.132,0.0000,0.0801,0.0000,-0.0203,0.000,32.41,32.0,3,2048
50443886,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50444576,0.000,-0.132,0.0000,-0.0450,0.0000,0.0181,0.000,32.41,32.0,3,2048
50445560,0.000,-0.132,0.0000,-0.0572,0.0000,0.0291,0.000,32.41,32.0,3,2048
50446605,0.000,-0.132,0.0000,0.0542,0.0000,-0.0137,0.000,32.41,32.0,3,2048
50447561,0.000,-0.110,0.0000,-0.0389,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50448897,0.000,-0.110,0.0000,0.1335,0.0000,0.0148,0.000,32.41,32.0,3,2048
50449558,0.000,-0.110,0.0000,-0.0420,0.0000,-0.0005,0.000,32.41,32.0,3,2048
50450610,0.000,-0.110,0.0000,0.0557,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50451875,0.000,-0.132,0.0000,-0.0832,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50452574,0.000,-0.132,0.0000,-0.0816,0.0000,0.0533,0.000,32.41,32.0,3,2048
50453881,0.000,-0.132,0.0000,-0.0832,0.0000,0.0368,0.000,32.41,32.0,3,2048
50454609,0.000,-0.132,0.0000,-0.0328,0.0000,-0.0346,0.000,32.41,32.0,3,2048
50455891,0.000,-0.132,0.0000,-0.0389,0.0000,0.0082,0.000,32.41,32.0,3,2048
50456572,0.000,-0.132,0.0000,-0.0557,0.0000,0.0137,0.000,32.41,32.0,3,2048
50457560,0.000,-0.132,0.0000,-0.0664,0.0000,-0.0522,0.000,32.41,32.0,3,2048
50458929,0.000,-0.110,0.0000,0.0557,0.0000,0.0324,0.000,32.41,32.0,3,2048
50459562,0.000,-0.132,0.0000,-0.0191,0.0000,0.0038,0.000,32.41,32.0,3,2048
50460578,0.000,-0.110,0.0000,0.0389,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50461555,0.000,-0.110,0.0000,-0.0267,0.0000,-0.0170,0.000,32.41,32.0,3,2048
50462605,0.000,-0.110,0.0000,-0.0206,0.0000,0.0049,0.000,32.41,32.0,3,2048
50463886,0.000,-0.110,0.0000,0.0023,0.0000,0.0478,0.000,32.41,32.0,3,2048
50464576,0.000,-0.132,0.0000,0.0404,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50465560,0.000,-0.132,0.0000,0.0160,0.0000,0.0071,0.000,32.41,32.0,3,2048
50466683,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0148,0.000,32.41,32.0,3,2048
50467558,0.000,-0.110,0.0000,0.1549,0.0000,0.0236,0.000,32.41,32.0,3,2048
50468883,0.000,-0.110,0.0000,-0.0328,0.0000,-0.0192,0.000,32.41,32.0,3,2048
50469555,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50470560,0.000,-0.132,0.0000,0.0648,0.0000,0.0280,0.000,32.41,32.0,3,2048
50471938,0.000,-0.132,0.0000,-0.0404,0.0000,-0.0302,0.000,32.41,32.0,3,2048
50472610,0.000,-0.132,0.0000,-0.0923,0.0000,-0.0423,0.000,32.41,32.0,3,2048
50473917,0.000,-0.110,0.0000,0.0313,0.0000,0.0280,0.000,32.41,32.0,3,2048
50474588,0.000,-0.132,0.0000,0.1122,0.0000,-0.0192,0.000,32.41,32.0,3,2048
50475912,0.000,-0.110,0.0000,-0.0420,0.0000,-0.0148,0.000,32.41,32.0,3,2048
50476603,0.000,-0.110,0.0000,0.0679,0.0000,-0.0258,0.000,32.41,32.0,3,2048
50477648,0.000,-0.110,0.0000,0.0145,0.0000,0.0390,0.000,32.41,32.0,3,2048
50478881,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0060,0.000,32.41,32.0,3,2048
50479589,0.000,-0.132,0.0000,-0.1869,0.0000,0.0137,0.000,32.41,32.0,3,2048
50480616,0.000,-0.110,0.0000,-0.0252,0.0000,-0.0687,0.000,32.41,32.0,3,2048
50481583,0.000,-0.132,0.0000,-0.1060,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50482582,0.000,-0.110,0.0000,0.1579,0.0000,0.0049,0.000,32.41,32.0,3,2048
50483904,0.000,-0.110,0.0000,0.0160,0.0000,0.0093,0.000,32.41,32.0,3,2048
50484586,0.000,-0.110,0.0000,0.0694,0.0000,0.0401,0.000,32.41,32.0,3,2048
50485587,0.000,-0.132,0.0000,0.0237,0.0000,0.0082,0.000,32.41,32.0,3,2048
50486582,0.000,-0.110,0.0000,0.1030,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50487583,0.000,-0.132,0.0000,-0.0481,0.0000,0.0027,0.000,32.41,32.0,3,2048
50488911,0.000,-0.110,0.0000,0.0099,0.0000,0.0269,0.000,32.41,32.0,3,2048
50489562,0.000,-0.132,0.0000,-0.0160,0.0000,-0.0060,0.000,32.41,32.0,3,2048
50490560,0.000,-0.132,0.0000,0.0603,0.0000,0.0225,0.000,32.41,32.0,3,2048
50491920,0.000,-0.110,0.0000,-0.0984,0.0000,-0.0192,0.000,32.41,32.0,3,2048
50492602,0.000,-0.132,0.0000,-0.1152,0.0000,-0.0357,0.000,32.41,32.0,3,2048
50493915,0.000,-0.132,0.0000,-0.1808,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50494559,0.000,-0.110,0.0000,-0.0359,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50495884,0.000,-0.110,0.0000,0.0191,0.0000,0.0038,0.000,32.41,32.0,3,2048
50496621,0.000,-0.110,0.0000,0.0206,0.0000,-0.0258,0.000,32.41,32.0,3,2048
50497561,0.000,-0.132,0.0000,0.0404,0.0000,0.0005,0.000,32.41,32.0,3,2048
50498898,0.000,-0.110,0.0000,0.0099,0.0000,0.0137,0.000,32.41,32.0,3,2048
50499555,0.000,-0.132,0.0000,-0.0008,0.0000,0.0115,0.000,32.41,32.0,3,2048
50500616,0.000,-0.110,0.0000,0.0771,0.0000,0.0379,0.000,32.41,32.0,3,2048
50501556,0.000,-0.110,0.0000,0.0740,0.0000,0.0027,0.000,32.41,32.0,3,2048
50502572,0.000,-0.110,0.0000,0.1244,0.0000,0.0071,0.000,32.41,32.0,3,2048
50503882,0.000,-0.132,0.0000,-0.0786,0.0000,0.0170,0.000,32.41,32.0,3,2048
50504611,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50505561,0.000,-0.132,0.0000,-0.0481,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50506572,0.000,-0.110,0.0000,0.1060,0.0000,-0.0291,0.000,32.41,32.0,3,2048
50507555,0.000,-0.132,0.0000,-0.0023,0.0000,0.0324,0.000,32.41,32.0,3,2048
50508926,0.000,-0.110,0.0000,0.1167,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50509561,0.000,-0.110,0.0000,-0.0603,0.0000,-0.0137,0.000,32.41,32.0,3,2048
50510578,0.000,-0.132,0.0000,-0.0008,0.0000,0.0324,0.000,32.41,32.0,3,2048
50511870,0.000,-0.132,0.0000,0.0267,0.0000,0.0236,0.000,32.41,32.0,3,2048
50512609,0.000,-0.132,0.0000,0.0237,0.0000,-0.0126,0.000,32.41,32.0,3,2048
50513885,0.000,-0.110,0.0000,0.0084,0.0000,-0.0170,0.000,32.41,32.0,3,2048
50514576,0.000,-0.110,0.0000,0.1793,0.0000,0.0324,0.000,32.41,32.0,3,2048
50515880,0.000,-0.132,0.0000,-0.1335,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50516679,0.000,-0.110,0.0000,0.2525,0.0000,0.0049,0.000,32.41,32.0,3,2048
50517562,0.000,-0.110,0.0000,-0.0221,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50518883,0.000,-0.110,0.0000,-0.0694,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50519556,0.000,-0.110,0.0000,0.0603,0.0000,0.0302,0.000,32.41,32.0,3,2048
50520560,0.000,-0.110,0.0000,-0.0694,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50521622,0.000,-0.110,0.0000,0.0298,0.0000,0.0005,0.000,32.41,32.0,3,2048
50522612,0.000,-0.132,0.0000,-0.1259,0.0000,0.0027,0.000,32.41,32.0,3,2048
50523913,0.000,-0.132,0.0000,0.0389,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50524588,0.000,-0.110,0.0000,0.0359,0.0000,-0.0225,0.000,32.41,32.0,3,2048
50525590,0.000,-0.110,0.0000,-0.0954,0.0000,0.0192,0.000,32.41,32.0,3,2048
50526635,0.000,-0.110,0.0000,0.0359,0.0000,-0.0126,0.000,32.41,32.0,3,2048
50527595,0.000,-0.132,0.0000,-0.0282,0.0000,-0.0159,0.000,32.41,32.0,3,2048
50528882,0.000,-0.110,0.0000,-0.0374,0.0000,0.0192,0.000,32.41,32.0,3,2048
50529621,0.000,-0.110,0.0000,-0.0221,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50530587,0.000,-0.110,0.0000,-0.0114,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50531900,0.000,-0.132,0.0000,0.0023,0.0000,0.0071,0.000,32.41,32.0,3,2048
50532581,0.000,-0.110,0.0000,0.0526,0.0000,0.0258,0.000,32.41,32.0,3,2048
50533902,0.000,-0.132,0.0000,-0.0023,0.0000,0.0126,0.000,32.41,32.0,3,2048
50534583,0.000,-0.110,0.0000,0.0450,0.0000,-0.0082,0.000,32.41,32.0,3,2048
50535908,0.000,-0.132,0.0000,0.0191,0.0000,0.0203,0.000,32.41,32.0,3,2048
50536583,0.000,-0.132,0.0000,-0.0175,0.0000,-0.0489,0.000,32.41,32.0,3,2048
50537585,0.000,-0.132,0.0000,-0.0999,0.0000,-0.0170,0.000,32.41,32.0,3,2048
50538902,0.000,-0.110,0.0000,0.1457,0.0000,0.0115,0.000,32.41,32.0,3,2048
50539592,0.000,-0.110,0.0000,0.0145,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50540562,0.000,-0.110,0.0000,0.0938,0.0000,-0.0115,0.000,32.41,32.0,3,2048
50541604,0.000,-0.132,0.0000,-0.0725,0.0000,0.0379,0.000,32.41,32.0,3,2048
50542605,0.000,-0.132,0.0000,0.0450,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50543923,0.000,-0.110,0.0000,0.0328,0.0000,0.0137,0.000,32.41,32.0,3,2048
50544611,0.000,-0.132,0.0000,-0.1030,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50545560,0.000,-0.110,0.0000,0.0191,0.0000,0.0115,0.000,32.41,32.0,3,2048
50546614,0.000,-0.110,0.0000,0.0038,0.0000,-0.0390,0.000,32.41,32.0,3,2048
50547557,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50548901,0.000,-0.132,0.0000,-0.0618,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50549557,0.000,-0.110,0.0000,0.0862,0.0000,0.0038,0.000,32.41,32.0,3,2048
50550612,0.000,-0.110,0.0000,0.0969,0.0000,-0.0126,0.000,32.41,32.0,3,2048
50551874,0.000,-0.110,0.0000,-0.0908,0.0000,-0.0082,0.000,32.41,32.0,3,2048
50552574,0.000,-0.110,0.0000,0.0755,0.0000,0.0258,0.000,32.41,32.0,3,2048
50553884,0.000,-0.110,0.0000,0.1015,0.0000,0.0049,0.000,32.41,32.0,3,2048
50554609,0.000,-0.110,0.0000,-0.1183,0.0000,-0.0214,0.000,32.41,32.0,3,2048
50555890,0.000,-0.110,0.0000,-0.0160,0.0000,0.0247,0.000,32.41,32.0,3,2048
50556572,0.000,-0.132,0.0000,-0.0008,0.0000,0.0071,0.000,32.41,32.0,3,2048
50557560,0.000,-0.110,0.0000,0.1137,0.0000,-0.0170,0.000,32.41,32.0,3,2048
50558926,0.000,-0.110,0.0000,-0.0816,0.0000,0.0302,0.000,32.41,32.0,3,2048
50559564,0.000,-0.110,0.0000,0.0298,0.0000,-0.0137,0.000,32.41,32.0,3,2048
50560577,0.000,-0.110,0.0000,0.0038,0.0000,0.0357,0.000,32.41,32.0,3,2048
50561555,0.000,-0.132,0.0000,-0.0114,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50562603,0.000,-0.110,0.0000,-0.0816,0.0000,-0.0456,0.000,32.41,32.0,3,2048
50563886,0.000,-0.110,0.0000,-0.0755,0.0000,0.0126,0.000,32.41,32.0,3,2048
50564578,0.000,-0.110,0.0000,-0.0038,0.0000,-0.0093,0.000,32.41,32.0,3,2048
50565560,0.000,-0.110,0.0000,0.0664,0.0000,0.0016,0.000,32.41,32.0,3,2048
50566603,0.000,-0.132,0.0000,-0.0862,0.0000,-0.0104,0.000,32.41,32.0,3,2048
50567561,0.000,-0.110,0.0000,0.1411,0.0000,-0.0302,0.000,32.41,32.0,3,2048
50568999,0.000,-0.110,0.0000,-0.0145,0.0000,0.0181,0.000,32.41,32.0,3,2048
50569560,0.000,-0.110,0.0000,0.0282,0.0000,-0.0082,0.000,32.41,32.0,3,2048
50570560,0.000,-0.110,0.0000,0.0221,0.0000,0.0159,0.000,32.41,32.0,3,2048
50571869,0.000,-0.110,0.0000,-0.0084,0.0000,0.0049,0.000,32.41,32.0,3,2048
50572556,0.000,-0.110,0.0000,-0.0465,0.0000,0.0071,0.000,32.41,32.0,3,2048
50573939,0.000,-0.110,0.0000,-0.0008,0.0000,0.0049,0.000,32.41,32.0,3,2048
50574607,0.000,-0.132,0.0000,-0.0603,0.0000,0.0049,0.000,32.41,32.0,3,2048
50575938,0.000,-0.110,0.0000,-0.0145,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50576586,0.000,-0.110,0.0000,-0.0572,0.0000,0.0610,0.000,32.41,32.0,3,2048
50577592,0.000,-0.132,0.0000,0.0053,0.0000,-0.0291,0.000,32.41,32.0,3,2048
50578941,0.000,-0.110,0.0000,0.0420,0.0000,0.0225,0.000,32.41,32.0,3,2048
50579639,0.000,-0.110,0.0000,0.0145,0.0000,0.0005,0.000,32.41,32.0,3,2048
50580560,0.000,-0.110,0.0000,-0.0572,0.0000,0.0115,0.000,32.41,32.0,3,2048
50581604,0.000,-0.110,0.0000,-0.1320,0.0000,0.0115,0.000,32.41,32.0,3,2048
50582587,0.000,-0.132,0.0000,-0.0557,0.0000,-0.0093,0.000,32.41,32.0,3,2048
50583905,0.000,-0.110,0.0000,0.1320,0.0000,0.0236,0.000,32.41,32.0,3,2048
50584586,0.000,-0.110,0.0000,-0.0740,0.0000,0.0203,0.000,32.41,32.0,3,2048
50585587,0.000,-0.110,0.0000,-0.0572,0.0000,0.0071,0.000,32.41,32.0,3,2048
50586582,0.000,-0.110,0.0000,0.1213,0.0000,-0.0258,0.000,32.41,32.0,3,2048
50587583,0.000,-0.132,0.0000,-0.0206,0.0000,0.0302,0.000,32.41,32.0,3,2048
50588903,0.000,-0.110,0.0000,0.0038,0.0000,-0.0159,0.000,32.41,32.0,3,2048
50589587,0.000,-0.110,0.0000,-0.1152,0.0000,0.0137,0.000,32.41,32.0,3,2048
50590603,0.000,-0.110,0.0000,-0.0114,0.0000,-0.0566,0.000,32.41,32.0,3,2048
50591882,0.000,-0.110,0.0000,-0.0389,0.0000,0.0379,0.000,32.41,32.0,3,2048
50592556,0.000,-0.132,0.0000,0.0069,0.0000,0.0214,0.000,32.41,32.0,3,2048
50593921,0.000,-0.110,0.0000,0.0130,0.0000,0.0082,0.000,32.41,32.0,3,2048
50594610,0.000,-0.110,0.0000,-0.0069,0.0000,-0.0324,0.000,32.41,32.0,3,2048
50595931,0.000,-0.110,0.0000,0.0847,0.0000,-0.0115,0.000,32.41,32.0,3,2048
50596501,0.000,-0.110,0.0000,-0.0679,0.0000,0.0368,0.000,32.41,32.0,3,2048
50597561,0.000,-0.110,0.0000,-0.0313,0.0000,-0.0159,0.000,32.41,32.0,3,2048
50598881,0.000,-0.110,0.0000,-0.1167,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50599618,0.000,-0.110,0.0000,0.0435,0.0000,0.0027,0.000,32.41,32.0,3,2048
50600562,0.000,-0.132,0.0000,-0.0557,0.0000,-0.0346,0.000,32.41,32.0,3,2048
50601572,0.000,-0.132,0.0000,-0.0465,0.0000,-0.0027,0.000,32.41,32.0,3,2048
50602555,0.000,-0.110,0.0000,-0.0557,0.0000,-0.0192,0.000,32.41,32.0,3,2048
50603926,0.000,-0.132,0.0000,-0.0496,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50604561,0.000,-0.132,0.0000,-0.0557,0.0000,0.0159,0.000,32.41,32.0,3,2048
50605578,0.000,-0.132,0.0000,0.0710,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50606555,0.000,-0.132,0.0000,0.0755,0.0000,-0.0082,0.000,32.41,32.0,3,2048
50607608,0.000,-0.110,0.0000,0.0771,0.0000,0.0456,0.000,32.41,32.0,3,2048
50608883,0.000,-0.132,0.0000,-0.0771,0.0000,-0.0214,0.000,32.41,32.0,3,2048
50609576,0.000,-0.132,0.0000,-0.0450,0.0000,0.0247,0.000,32.41,32.0,3,2048
50610560,0.000,-0.110,0.0000,0.2373,0.0000,0.0346,0.000,32.41,32.0,3,2048
50611922,0.000,-0.110,0.0000,-0.0633,0.0000,-0.0379,0.000,32.41,32.0,3,2048
50612561,0.000,-0.110,0.0000,0.0404,0.0000,-0.0280,0.000,32.41,32.0,3,2048
50613896,0.000,-0.132,0.0000,-0.0572,0.0000,-0.0324,0.000,32.41,32.0,3,2048
50614558,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50615935,0.000,-0.132,0.0000,0.0160,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50616557,0.000,-0.110,0.0000,-0.0069,0.0000,0.0258,0.000,32.41,32.0,3,2048
50617578,0.000,-0.132,0.0000,-0.0206,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50618878,0.000,-0.132,0.0000,0.0786,0.0000,0.0170,0.000,32.41,32.0,3,2048
50619676,0.000,-0.110,0.0000,0.0221,0.0000,0.0049,0.000,32.41,32.0,3,2048
50620562,0.000,-0.132,0.0000,0.0816,0.0000,0.0192,0.000,32.41,32.0,3,2048
50621555,0.000,-0.110,0.0000,0.0175,0.0000,-0.0049,0.000,32.41,32.0,3,2048
50622555,0.000,-0.110,0.0000,0.0481,0.0000,0.0181,0.000,32.41,32.0,3,2048
50623883,0.000,-0.110,0.0000,-0.0679,0.0000,-0.0225,0.000,32.41,32.0,3,2048
50624622,0.000,-0.132,0.0000,-0.0938,0.0000,0.0203,0.000,32.41,32.0,3,2048
50625624,0.000,-0.110,0.0000,-0.0404,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50626587,0.000,-0.110,0.0000,-0.0496,0.0000,0.0126,0.000,32.41,32.0,3,2048
50627585,0.000,-0.132,0.0000,0.0252,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50628905,0.000,-0.132,0.0000,-0.0908,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50629654,0.000,-0.110,0.0000,0.0832,0.0000,0.0269,0.000,32.41,32.0,3,2048
50630562,0.000,-0.132,0.0000,-0.0298,0.0000,-0.0159,0.000,32.41,32.0,3,2048
50631874,0.000,-0.132,0.0000,0.0328,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50632619,0.000,-0.110,0.0000,0.0023,0.0000,-0.0071,0.000,32.41,32.0,3,2048
50633907,0.000,-0.110,0.0000,0.0237,0.0000,-0.0060,0.000,32.41,32.0,3,2048
50634588,0.000,-0.132,0.0000,0.0664,0.0000,-0.0016,0.000,32.41,32.0,3,2048
50635908,0.000,-0.110,0.0000,0.0938,0.0000,-0.0247,0.000,32.41,32.0,3,2048
50636587,0.000,-0.132,0.0000,-0.0587,0.0000,0.0390,0.000,32.41,32.0,3,2048
50637587,0.000,-0.110,0.0000,0.1320,0.0000,0.0192,0.000,32.41,32.0,3,2048
50638904,0.000,-0.132,0.0000,0.0130,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50639587,0.000,-0.110,0.0000,0.0206,0.0000,0.0082,0.000,32.41,32.0,3,2048
50640587,0.000,-0.110,0.0000,0.0694,0.0000,-0.0181,0.000,32.41,32.0,3,2048
50641595,0.000,-0.110,0.0000,0.0084,0.0000,0.0456,0.000,32.41,32.0,3,2048
50642558,0.000,-0.132,0.0000,-0.0542,0.0000,-0.0225,0.000,32.41,32.0,3,2048
50643879,0.000,-0.110,0.0000,0.0404,0.0000,0.0236,0.000,32.41,32.0,3,2048
50644607,0.000,-0.110,0.0000,0.0282,0.0000,-0.0346,0.000,32.41,32.0,3,2048
50645611,0.000,-0.110,0.0000,-0.0679,0.0000,0.0258,0.000,32.41,32.0,3,2048
50646610,0.000,-0.110,0.0000,0.0496,0.0000,0.0247,0.000,32.41,32.0,3,2048
50647559,0.000,-0.110,0.0000,0.0237,0.0000,-0.0247,0.000,32.41,32.0,3,2048
50648882,0.000,-0.132,0.0000,-0.0084,0.0000,-0.0005,0.000,32.41,32.0,3,2048
50649616,0.000,-0.132,0.0000,0.0298,0.0000,-0.0137,0.000,32.41,32.0,3,2048
50650561,0.000,-0.110,0.0000,0.0160,0.0000,0.0269,0.000,32.41,32.0,3,2048
50651886,0.000,-0.110,0.0000,0.0420,0.0000,-0.0291,0.000,32.41,32.0,3,2048
50652556,0.000,-0.132,0.0000,-0.0984,0.0000,0.0225,0.000,32.41,32.0,3,2048
50653926,0.000,-0.110,0.0000,-0.0221,0.0000,0.0346,0.000,32.41,32.0,3,2048
50654561,0.000,-0.110,0.0000,0.1106,0.0000,0.0390,0.000,32.41,32.0,3,2048
50655898,0.000,-0.110,0.0000,0.0908,0.0000,-0.0038,0.000,32.41,32.0,3,2048
50656559,0.000,-0.132,0.0000,-0.0694,0.0000,-0.0126,0.000,32.41,32.0,3,2048
50657612,0.000,-0.132,0.0000,-0.0557,0.0000,-0.0148,0.000,32.41,32.0,3,2048
50658886,0.000,-0.132,0.0000,-0.1106,0.0000,0.0137,0.000,32.41,32.0,3,2048
50659576,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0005,0.000,32.41,32.0,3,2048
